id,text,label
38824,"um vídeo que circula pelas redes sociais mostra um homem fumando dentro de um saco funerário, em meio a uma pilha de corpos. mensagens dizem que a filmagem é a prova de que mortes são fraudadas na pandemia no brasil. .",0
49909,"vejam o que vocês tão comendo, óleo de soja, olha a sujeira que eu tô, olha a graxa, é soda purinha. é tira tinta, tira graxa, óleo soja serve pra isso, pra fazer higienização de graxa, de tinta, pra vocês vê ó, pra vocês vê como é que tira, óleo de soja solta tudo isso, ó. a mão vai ficar limpinha, olha aí pra vocês vê o caldo ó. olha só gente que vocês come gente, toma consciência, não coma óleo de soja, é veneno. coma toucinho de porco caipira bem caprichado, no luís vende. compra, come, mas come saúde não come porcaria não. isso aqui ó, isso aqui foi inventado na segunda guerra mundial para combustível de carro, não é pra comer, é pra combustível. olha pra vocês vê como é que soltou, olha pra vocês ver. agora vai ficar limpinho, não precisa de tiner, não precisa de gasolina. e tinta também viu, isso tira tinta. tinta, sabe aquela tinta, que você passa aquele tiner e fica queimando, olha pra vocês ver. olha gente, olha para vocês ver o que que vocês está comendo, óleo de soja é soda cáustica pura. olha o que vocês comem e foi desenvolvido para combustível de veículo na segunda guerra mundial não é para nós comer não. tamo comendo veneno olha aí, tá vendo. não come isso não, como toucinho de porco, mas não come óleo de soja não.",0
41287,"“olha que “curioso” isso: coronavirus, us patente 10.130.701 data: 2015. ep 3172319a1 instituto europeu de patentes. cessionário atual: inst. pirbright. financiado por: oms, comissão européia, e inst. bill e melinda gates. acho que todo mundo deveria assistir este video ”.“a patente da vacina contra corona virus pertence à bill gates !”.“coronavirus chega ao brasil patenteado por bill gates?”.",0
24489,um vídeo bastante compartilhado nas redes sociais e em grupos do whatsapp mostra um navio despejando um líquido negro no mar e texto que acompanha as imagens afirma que isso seria um trabalho feito a mando da venezuela para prejudicar a imagem do presidente jair bolsonaro!,0
7541,"pelo amor de deus estou implorando, não consigo mais dormir sem saber onde está minha filha, não custa nada compartilhar em grupos e no seu face, se fosse sua filha, você estaria aqui no meu lugar agora e eu te ajudaria porque sei a dor que estou sentindo a victoria só tem 11 anos, foi vista pela última vez no dia de ontem, entrando dentro de um carro em alto paraíso. toda família está desesperada, passaram a madrugada procurando, ninguém dorme, o pai está em prantos. peço encarecidamente que todos repassem essa foto, em perfil, e grupos de facebook, os primeiros dias são importantíssimos para localizarmos a victoria com vida. quando você cuida da dor do outro, deus cuida da sua. qualquer novidade posto aqui na página. a victoria só tem 11 anos, foi vista pela última vez no dia de ontem, entrando dentro de um carro em alto paraíso. toda família está desesperada, passaram a madrugada procurando, ninguém dorme, o pai está em prantos. peço encarecidamente que todos repassem essa foto, em perfil, e grupos de facebook, os primeiros dias são importantíssimos para localizarmos a victoria com vida. quando você cuida da dor do outro, deus cuida da sua. qualquer novidade posto aqui no perfil me adiciona",0
30446,"(sp) distribuição gratuita de alimentos na ceagesp quinta-feira, 14/01, a partir das 14h – portão 7 compartilhem até chegar a quem precisa!! distribuiçao gratuita de alimentos na ceagesp com o apoio dos comerciantes, a ceagesp vai realizar a entrega de 3 mil kits feira com frutas, verduras e legumes: 5° feira – 14/01 a partir das 14h com entrega de senhas por ordem de chegada e até acabarem os itens disponiveis para doação. local da distribuição: portão 7 da ceagesp av. dr. gastão vidigal, 1946 compartilhe essa informação para chegar até quem precisa!",0
4990,"temos, em sp, 101 hospitais - marcio frança",0
957,"recebi por zap vcs sabem pq o bolsonaro diz que roraima deveria ser o estado mais rico do brasil??? sabem pq o pt transformou o local em uma reserva indígena? a maior reserva de petróleo do mundo é da venezuela e o maior poço de petróleo da venezuela a santa elena é na divisa com roraima. a parte da venezuela representa 30% só dessa bacia de petróleo e 70% está no brasil. e a segunda está na serra da neblina divisa com o amazonas. porque roraima é o estado mais rico do brasil. o nióbio, esse minério raro, 95% está no brasil. o nióbio é transportado ilegalmente para a venezuela depois via cuba para chegar à china e rússia agora entenderam pq o bndes financiou a construção do porto de mariel em cuba ? a maior bacia de gás do mundo está em moçambique com 80 tf e a segunda maior do mundo está no paraná divisa com o paraguai com 70 tf. essa bacia representa o fornecimento de gás para todos os países da europa por 100 anos. estranhamento em 2012 a dilma decretou área de proteção ambiental toda a área do paraná. só para terem uma noção essa bacia do paraná e a que foi descoberta no rio de janeiro seria equivalente a toda a produção de gás do planeta inteiro. nós trabalhando como burros de carga para pagar uma carga tributária absurda, sem direito a nenhum serviço razoável e o pt enriquecendo os outros países. cambada de fdp!!!",0
11679,"circula no whatsapp um vídeo em que o deputado federal andré janones (avante-mg) diz que o presidente eleito, luiz inácio lula da silva (pt), pretende acabar com o auxílio brasil. o conteúdo . na verdade, o vídeo, que é um trecho de uma transmissão ao vivo, foi editado para ter um significado oposto ao que o parlamentar, de fato, declarou.",0
51434,"recentemente, um dos mais novos membros de nosso grupo, no facebook, nos enviou uma dúvida. ele questionava a veracidade de uma determinada foto, onde aparecia uma espécie de ônibus sucateado. isso porque, o tal ônibus, em tese, não passaria de uma parede grafitada. os resultados – de como era antes e como ficou – viralizaram nas redes sociais.",0
26574,"o medo de se tornar uma vítima dos chamados sequestros-relâmpagos parece atingir moradores de cidades brasileiras de todos os portes. essa modalidade de crime consiste em ser sequestrado temporariamente por criminosos que, em geral, levam suas vítimas a caixas eletrônicos para efetuarem saques em dinheiro. em meio a esse receio, brasileiros estão usando redes sociais como o facebook e o whatsapp para compartilhar uma mensagem que indica um método para acionar a polícia sem que os bandidos possam identificar.",0
9496,"uma postagem no instagram com quase 6 mil visualizações engana ao citar relatos de suspeitas de eventos adversos da vacina pfizer-biontech (também chamada de comirnaty) em crianças e adolescentes nos estados unidos para sugerir que a imunização é insegura. o conteúdo tira de contexto dados expostos em uma pesquisa do centro de controle e prevenção de doenças infecciosas americano (cdc) ao omitir que os relatos de mortes citados no estudo não foram confirmados como consequência da vacinação. o estudo monitorou o registro de suspeitas de eventos adversos da vacina entre jovens de 12 a 17 anos, durante dezembro de 2020 a julho de 2021. os autores destacam no documento que as notificações registradas no sistema de notificação de eventos adversos de vacinas americano (vaers) não implicam necessariamente que a vacina tenha relação causal com os episódios.",0
8120,"o executivo enviou ao congresso um projeto de lei que institui o sistema nacional de informações de segurança pública, prisionais e sobre drogas (sinesp)",0
11085,circula pelo whatsapp um texto que discute os “dados aterrorizantes” trazidos por um pesquisador canadense que chama as vacinas contra a covid-19 de “toxinas perigosas” e “um grande erro”. byram bridle associa os imunizantes a casos de coágulos sanguíneos e ao risco de infertilidade.,0
42814,"um vídeo de abril deste ano que mostra um navio despejando sedimentos no mar próximo à praia de matosinho, em portugal, circula nas redes sociais como se exibisse a causa do atual vazamento de petróleo na costa do nordeste brasileiro (veja aqui). o procedimento que aparece nas imagens era parte do processo de dragagem do porto de leixões e o material descartado era areia, não óleo. o conteúdo tem sido difundido com a falsa atribuição especialmente no whatsapp, onde não é possível quantificar com exatidão o seu alcance. o vídeo foi enviado por leitores do aos fatos no aplicativo de mensagens na última quarta-feira (9) como sugestão de checagem (inscreva-se aqui).",0
5192,[o pl 3.477/2020] não atende a todos os estudantes e professores da rede pública - milton ribeiro,0
30405,"alerta para neve! sim é isso mesmo, a próxima onda de frio será de forte intensidade e sim, será uma das mais fortes desde 1955, quando parte do sul e sudeste registrou temperaturas negativas e neve. desta vez, uma forte massa de ar polar que se desprenderá da antartida, hemisfério sul, deverá atuar entre os dias 30 e 31 de julho e 01 e 02 de agosto com temperaturas congelantes no sul, sudeste e centro oeste do brasil. [ ]se nada mudar até esta data, o estado de são paulo também será acometido por temperaturas negativas e veremos elas logo abaixo: => possibilidade de neve em campos do jordão [ ] fontes: metosul/ceptec/inmet/climatempo —>créditos: centro de monitoramento paulista",0
6012,"george soros, 92 anos, é um bilionário norte-americano de origem húngara que fez fortuna no mercado de capitais. ele é o criador da fundação open society, que financia causas ligadas ao meio ambiente, direitos humanos e manutenção da democracia. em 2021, a organização diz ter fornecido us$ 1,5 bilhão em doações para grupos ligados a essas causas. soros é, ainda, um dos principais financiadores do partido democrata dos estados unidos.",0
37627,"“a prova que vera magalhães não agiu como jornalista, mas sim como militante. uma das âncoras do debate conta que vera falou para ela: ‘eu sabia que ele iria ficar nervoso, eu fiz até de propósito para mostrar quem ele é’”, dizem publicações compartilhadas no facebook, twitter e instagram. o conteúdo distorcido também foi repercutido no programa os pingos nos is, da jovem pan.",0
5269,mentira: computadores estão com cabos consagrados à satã,0
27699,"no dia 15 de julho de 2019, o site “ric mais” publicou uma notícia bem macabra! aliás, a manchete dava uma ideia do que estava por vir: “macarrão com carne humana: restaurante serve restos mortais em macarrão“. utilizando como fonte o site “asia one” foi mencionado que clientes de um restaurante que se dizia vegetariano, em bangkok, na tailândia, teriam notado pequenas quantidades de carne nas tigelas de macarrão e decidiram reportar para as autoridades.",0
38831,"“no rótulo da coca-cola está escrito que ele tem um conservante chamado benzoato de cálcio. [...] benzoato de cálcio jamais pode entrar em contato com a vitamina c e é isso o que acontece quando você coloca o limãozinho dentro da coca-cola. esse benzoato juntamente com a vitamina c vai fazer alguma alteração química e vai se transformar em uma outra substância chamada benzeno. o benzeno, por sua vez, é altamente tóxico, ele é altamente carcinogênico”, ouve-se em um vídeo com milhares de compartilhamentos no instagram, no facebook, no linkedin e no tiktok. a mesma alegação circula em outro vídeo que, assim como o anterior, usa como referência um artigo intitulado “estudo da formação de benzeno em bebidas contendo o conservante benzoato de sódio”. essa análise foi publicada em 2014 por pesquisadoras do centro de pós-graduação da faculdade oswaldo cruz.",0
33502,"circula pelas redes sociais um vídeo em que uma mulher diz que que chá de limão, alho, folhas de jambu e paracetamol cura a covid-19. algumas publicações apresentam a receita como o remédio que tem sido usado para tratar pacientes com o novo coronavírus no amazonas. .",0
16399,"será verdade a notícia que afirma que jaiminho, o personagem do seriado chaves, acabou ganhando uma estátua em sua homenagem na cidade de tangamandapio, no méxico?",0
51922,hoax: compartilhe a história de clarissa ou algo ruim acontecerá,0
28491,"em maio de 2018, um vídeo mostrando uma sequência de fotos se espalhou através do facebook e ganhou força em compartilhamentos também nos grupos do whatsapp três meses depois. no vídeo de poucos segundos de duração, que já teve milhares de visualizações, podemos ver uma sequência de fotos mostrando corujas coloridas, que teriam sido encontradas nas natureza!",0
42082,"parabéns, você é um dos selecionados para participar da copa do mundo premiada da panini! responda a este pequeno questionário, encontre o bilhete escondido e ganhe um álbum oficial da copa do mundo com +400 figurinhas.parabéns, você é um dos selecionados para participar da copa do mundo premiada da panini! responda a este pequeno questionário, encontre o bilhete escondido e ganhe um álbum oficial da copa do mundo com +400 figurinhas. restam 246 passagens. questão 1 de 4: você conhece a panini sim não questão 2 de 4: com que frequência compra nossos produtos? todos os dias toda semana todo mês todo ano questão 3 de 4: qual a sua faixa de idade? 18-29 30-39 40-49 50+questão 4 de 4: você recomendaria a panini aos seus amigos? sim nãoparabéns, suas respostas foram salvas com sucesso! esta é a sua chance! você deve selecionar a caixa correta com o ticket premiado dentro. você tem 3 tentativas. boa sorte! ok parabéns! você conseguiu! você ganhou um álbum oficial da copa do mundo com +400 figurinhas. *** as regras *** 1. você deve contar a 5 grupos ou 20 amigos sobre nossas promoções. 2. digite seu endereço e conclua o registro.",0
7654,"com a aprovação da nova previdência, os políticos também irão se aposentar pelo inss e com 65 anos, assim como todo cidadão brasileiro - carlos sampaio",0
49649,"de 15 países que tiveram operações com o bndes, três deixaram de pagar valores até o momento. cuba já deixou vencer parcelas no valor de us$ 165 milhões e venezuela, de us$ 572 milhões. para quitar a dívida total, esses dois países ainda devem pagar mais us$ 441 milhões e us$ 221 milhões, respectivamente. portanto, o débito que as duas nações têm com o brasil é de us$ 1,399 bilhão (r$ 7,786 bilhões na cotação de outubro de 2021).",0
28968,"você sabia que foi fhc quem criou a bolsa ditadura ou bolsa terrorista, benefício imoral dado a ex-bandidos e ex-terroristas dos anos 60 e 70?",0
4758,imagens oficiais do governo do pará foram tiradas de contexto por publicações no facebook para atacar a política de enfrentamento da pandemia do novo coronavírus do governador helder barbalho (mdb). o afirma que o chefe do executivo estadual estaria escondendo os remédios em um galpão para não distribuí-los aos pacientes com covid-19.,0
51165,"primeira criança com nome alquingel é registrada em cartório do espírito santo justiça do espírito santo autorizou que uma família batizasse o filho recém-nascido com o nome de alquingel, em uma homenagem (inusitada) à pandemia por covid-19 em todo o mundo. o fato aconteceu na cidade de serra e os pais já têm outro filho registrado com o nome influenza, em referência o vírus da gripe. será que a moda pega?determinação do governo. coronavírus no es: cartório registra primeira criança com nome “alquingel”. brasileiro não perde tempo! o caso foi registrado em um cartório no município de serra, es. apesar de duras críticas, os pais conseguiram na justiça o direito depois de comprovar o registro de outro filho chamado “influenza”. giordany bozzato.",0
37422,"uniforme unissex em todas escolas do brasil – projeto de lei para 2018 ativistas dos direitos humanos , ligados a esquerda no brasil, enviaram solicitação ao tribunal da onu e a câmara dos deputados, exigência de lei, as escolas estaduais e municipais ,que adotem uma política de uniforme sem distinção de gênero.o objetivo é que os pequenos possam escolher as roupas que as deixem mais confortáveis.todas escolas, voltadas ao ensino primário (para crianças com idades a partir dos 6 anos) estão no futuro projeto. algumas instituições já reformularam os uniformes para deixá-los iguais para meninos e meninas. enquanto isso, outras começaram a permitir que os alunos usem peças de acordo com o gênero com o qual possuem identificação.— o dinheiro que temos alocado hoje é especificamente direcionado ao combate do bullying homofóbico nas escolas, garantindo que as crianças não tenham suas vidas arruinadas por nenhum tipo de assédio moral e possam assim atingir seu pleno potencial — disse um porta-voz do mec ao jornal folha de sp o porta-voz disse que políticas que tornem as escolas mais inclusivas serão incentivadas. como foi o caso da escola federal menino cazuza, que recebeu um subsídio do mec e foi uma das pioneiras nos uniformes “genderless”. lá, os meninos podem usar saias e meninas podem usar calças.",0
47296,mentira: dois casos de ebola foram confirmados no rio de janeiro,0
33911,"“se a vacina realmente imunizasse, como poderia um não vacinado afetar a saúde de um vacinado?” compartilhado por post no facebook",0
7740,"""como deputado, [davi davino filho] destinou 200 mil cestas básicas para a população mais carente durante a pandemia"" - davi davino filho (pp)",0
44291,a gravação é do diretor do fantástico que se demitiu sexta. a globo tá doida com a divulgaçao.,0
43361,"em entrevista na rádio cbn na quinta-feira (17/03), o governador geraldo alckmin (psdb-sp) falou “aqui em são paulo nós já fizemos a nossa reforma no estado em 2013, então todos os novos funcionários só vão aposentar com o teto do inss, acima disso é uma previdência complementar”",0
1359,"um vídeo publicado no facebook mostra uma manifestação de indígenas. na legenda, é dito que eles estão protestando porque fizeram um ato contra bolsonaro e “não foram pagos”. é mentira. o protesto era contra o governo da bahia por causa de demandas não atendidas na área de educação.",0
11309,"nos estados unidos, foi feito um estudo sobre estações meteorológicas, e diz que muitas estações que, nos anos 30 e 40, ficavam no meio do mato, hoje ficam no asfalto, na beira do estacionamento. é óbvio que aquela estação vai registrar um aumento extraordinário da temperatura, comparado com a dos anos 50. e isso entra na média global. — ernesto araújo (relações exteriores)",0
33484,será verdadeira a foto de uma missionária que teve um olho e a boca costurados por afegãos islâmicos após tentar pregar o cristianismo?,0
6799,"ex-médico de bill gates diz que bilionário se recusou a vacinar seus filhos o médico que atuou como médico particular de bill gates em seattle na década de 1990 diz que o fundador da microsoft e proponente da vacina “se recusou a vacinar seus próprios filhos” quando eles eram jovens. “pais muito ricos e privilegiados gostam da ideia de imunidade de rebanho, mas não querem correr os riscos associados às vacinas quando se trata de seus próprios filhos. eles estão preocupados com as reações adversas, incluindo autismo. ”",0
6584,"“é uma vergonha esse país. um dia, vai haver uma manifestação tão grande, tão grande, que vai faltar combustível pra todo mundo no brasil. eu ainda vou estar vivo pra ver essa história. acontece que a petrobras rouba muito. um dia ainda vai acontecer um escândalo tão grande, que ninguém vai conseguir segurar essa bomba. e quem vai mudar o brasil vai ser os caminhoneiros. escuta o que eu tô te falando, meus amigos. os caminhoneiros ainda vão mudar esse brasil. eu vou falar procês: guarde isso muito bem guardado, as minhas palavras, porque onde o pobre não tem vez, os caminhoneiros vão mostrar quem é que carrega nas veias o verdadeiro sentido de ser brasileiro”.",0
2157,"uma postagem do deputado federal daniel silveira (psl-rj) engana ao sugerir que óbitos por outras doenças, como pneumonia, infarto e avc, estariam sendo contabilizados como covid-19 no brasil. ele sustenta a versão com uma suposta queda no número de mortes dessas três doenças entre 2019 e 2020, que chegaria a 30 mil no caso da pneumonia. as mortes confirmadas pelo novo coronavírus só entram nas estatísticas após resultado positivo do teste, segundo o ministério da saúde. a pasta afirmou à reportagem os dados consolidados mais recentes sobre mortalidade no país são de 2018.",0
39957,"*governo federal informa:* você que teve sua fonte de renda afetada durante a quarentena da covid-19 tem direito de solicitar sua cesta básica gratuita através do programa *fome zero*! antecipe-se! saiba mais em: a pandemia do novo coronavírus,(covid-19), o governo federal, através do programa fome zero, em parceria com entidades filantrópicas, está doando mais de 500 mil cestas básicas para população que teve sua fonte de renda afetada pelas medidas de isolamento social em todo brasil! selecione seu estado selecione sua cidade nome completo sem abreviações 772 cestas entregues inscrições até 16/05/2020 temos 24 cestas disponíveis na região requisitos: para receber a cesta, o candidato(a) deve preencher os seguintes requisitos: – ser brasileiro(a); – não estar trabalhando com carteira assinada; – renda familiar inferior a 3 salários mínimos. para solicitar a entrega domiciliar de sua cesta básica mensal, basta compartilhar esta informação com seus familiares e contatos no whatsapp! é muito fácil, vamos lá?",0
27043,"uma suposta declaração da ex-presidente dilma rousseff (pt), candidata ao senado por minas gerais, sobre os apoiadores de lula fazendo greve de fome pela liberdade do ex-presidente está circulando nas redes sociais. a mensagem do post .",0
40936,silvio santos divulga mensagem sobre câncer que teve na cabeça,0
46994,"publicação falsa circula na internet desde 2018. na época, a atriz fernanda montenegro negou a autoria da frase e classificou as publicações como 'fake news' em sua conta oficial no instagram. não existem registros no google ou nos principais jornais brasileiros de que a atriz tenha dito algo parecido.",0
4815,no governo do pt foram criadas em torno de 50 estatais - jair bolsonaro,0
15940,é verdade que três jornalistas que investigavam dos ataques às torres gêmeas do world trade center morreram de causas misteriosas no mesmo dia?,0
11145,"um vídeo de 2018 em que um homem afirma ter encontrado um boletim de urna no lixo de uma zona eleitoral de são paulo circula nas redes (veja aqui) como se fosse uma prova de fraude no pleito daquele ano, o que . as cópias impressas pelas máquinas não são usadas na contagem de votos, servindo apenas para conferência, e uma delas é sempre arquivada no tre (tribunal regional eleitoral) local. além disso, os dados do documento mostrado na gravação coincidem com os do site do tse (tribunal superior eleitoral). o conteúdo somava ao menos 167.000 compartilhamentos em posts no facebook nesta sexta-feira (6) e foi marcado com o selo falso na ferramenta de verificação da rede social (veja como funciona).",0
6540,“vamos viralizar!! olha o absurdo que chegamos. a roupa dos atletas do minas tenis clube que tem a bandeira do brasil bordadas no uniforme teve que levar uma tarja para tampar a bandeira para não parecer que estavam fazendo propaganda pro bolsonaro. “,0
50219,"urgente – ministra do planejamento do governo lula, simone tebet disse que a partir de fevereiro terá que cortar o benefício do bolsa família por 60 dias. simone tebet diz que a partir de fevereiro vai cortar o bolsa família por 60 dias. faz o l,abestado!",0
7884,"“prometer vacina para covid em 2020 é grave desserviço ao público, avalia presidente da merck “a pressa para vacinar é meramente financeira, para poder liberar o carnaval, mentindo criminosamente para o povo brasileiro.” kenneth carleton frazier, presidente e ceo da principal produtora de vacinas do mundo, a gigante farmacêutica merck”.",0
38323,"a revelação foi publicada em diversos sites e blogs brasileiros no final de agosto de 2019 e, de acordo com o texto amplamente compartilhado também nas redes sociais, o ator mark short teria revelado durante um show britânico de dança que ele e seu marido eram os intérpretes da dupla de irmãos do programa infantil bananas de pijamas e que os dois estariam casados há mais de 25 anos!",0
11685,priscila fantin morre aos 39 anos após ser internada às pressas,0
5296,"1. de cada 100 reais [do orçamento público], 90 reais são despesa obrigatória...",0
22768,"você está sabendo que: a partir de amanhã, em todo o mundo, existem novas regras de comunicação, todos os governos da europa, américa do norte e américa do sul chegaram a um acordo com a whatsapp, twiter, facebook e outros canais de comunicação todas as chamadas serão gravadas. todos os registros de chamadas telefônicas são gravados.todas as mensagens e chamadas whatsapp são gravadas. o twitter é monitorado.*no brasil o stf autorizou o monitoramento*. o facebook é monitorado. todas as mídias e fóruns sociais são monitorados. por favor, informe aqueles que não sabem. todos os dispositivos estão conectados aos sistemas departamentais do governo federal e dos governos do mundo. tal ação é para monitorar o crime organizado, e terrorismo. tenha cuidado para não enviar mensagens ou informações desnecessárias que sejam contrárias aos governos, leis e moralidade. evite dizer informações sensíveis ou sensíveis aos seus amigos e familiares. diga aos seus filhos e tenha muito cuidado! é muito importante transmitir esta mensagem hoje. porque a partir de amanhã já existe uma outra forma de vigilância em todos os países do mundo. incrível mas certo. envie-o apenas hoje a todos os seus entes queridos e amigos. tudo o que você escreve ou fala pode ser usado contra você e não uma piada é uma realidade!!! repassem urgente!",0
22964,"e-mail afirma que a polícia conseguiu prender andrew carlssin, um viajante do tempo vindo do ano de 2256!",0
16891,a captura de tela teria sido tirada durante uma matéria apresentada na globonews pelo jornalista valdo cruz e se espalhou através das redes sociais no final da primeira quinzena de abril de 2022.,0
32572,"“esta é uma ilustração de 1962 da revista italiana domenica del corriere, representando a vida no ano de 2022”, assinala a legenda de uma publicação, compartilhada mais de 500 vezes no facebook desde 13 de maio de 2020, cuja imagem mostra dezenas de pessoas circulando por uma rua usando um veículo individual com uma cápsula transparente. outras postagens semelhantes foram encontradas na mesma rede social (1, 2, 3), no twitter (1, 2, 3) e no instagram, algumas (1, 2) associando-a à situação vivida atualmente pela pandemia do novo coronavírus: “esta gravura abaixo parece incrivelmente com uma sociedade vítima de alguma pandemia, em que as pessoas andam completamente isoladas entre si na rua”.",0
14173,será verdade que a argentina lançou a primeira boneca transexual do mundo que causou polêmica por vir com genitália masculina?,0
33670,"recentemente, um membro de nosso grupo, no facebook, compartilhou conosco um vídeo. nele era possível ver uma espécie de estranha criatura sendo supostamente perseguida por um coiote, mas que conseguia despistá-lo de maneira hábil. o vídeo é bem curto, possui apenas cerca de doze segundos, e foi publicado no dia 21 de agosto de 2019 pela página “mundo psicodélico” (arquivo), na mesma rede social.",0
11893,"engraçado, depois que foi descoberto que o assassino de marielle era do pt, finalmente ela morreu ninguém fala mais nada",0
43017,"circula pelas redes sociais uma publicação que mostra o presidente eleito do chile, gabriel boric, segurando o que seria, segundo a foto, uma imagem de jesus como travesti. entre as pessoas que publicaram essa mensagem nas redes sociais está a ex-deputada cristiane brasil. por meio do projeto de verificação de notícias, usuários do facebook solicitaram [ ]",0
7279,"“querem se vitimizar o pt então vamos joga merda no ventilador e para com essa palhaçada. dois policiais, um morto e outro gravemente ferido! a mulher do tesoureiro guarda municipal era amiga da mulher do policial penal e uma convidou a outra para a celebração de aniversário do marido. quando o policial penal foi levar a mulher a festa viu que o tema era do pt, não quis deixar a mulher permanecer. nisso houve uma discussão no estacionamento onde o guarda e tesoureiro do pt, jogou cerveja na cara do policial penal e atirou pedras em seu carro, ele saiu e levou a esposa, mas voltou armado, o guarda que tinha jogado cerveja na cara do policial, sabia que ele voltaria e também se armou. ou seja: – os dois “policiais” se conheciam, suas mulheres eram amigas e o pau torou por intolerância de bêbados de porta de bar e não de militantes políticos. mas como o pt é mestre em criar narrativas nos cenários que eles mesmos fabricam, está aí a história perfeita para o bando de escarnecedores falsos e mentirosos saírem como vitimas e perseguidos”.",0
42022,"a notícia surgiu nas redes sociais no final de julho de 2019 e rapidamente se espalhou também através de grupos do whatsapp. de acordo com o texto, glenn edward greenwald, jornalista do site intercept, teria sido internado às pressas na clínica são vicente (no rio de janeiro) e transferido em seguida para o hospital samaritano, no botafogo, também no rio de janeiro.",0
23820,"*pessoal,* os 5 maiores hipermercados do brasil estão dando cupons de até *r$ 299,00* para compras, acabei de utilizar o meu, restam poucos cupons [site].",0
38646,impeachment de dilma: informação falsa fala de saída da presidente,0
44844,se você pesquisar ankole no google aparece uma foto sua,0
33302,uma lista com 16 cidades de vários estados brasileiros tem sido compartilhada nas redes sociais. mensagens dizem que são os municípios que zeraram mortes e internações por covid-19 após adoção do tratamento precoce contra a doença. isso .,0
9083,"lula teve a ousadia de passear na famosa feira dos importados mais popularmente chamada de feira do paraguai, em brasília... vejam a receptividade dos que lá se encontravam!!!",0
49806,circula em redes sociais uma mensagem que diz que o bilionário bill gates foi preso por militares dos estados unidos por causa das vacinas contra a covid-19. .,0
